entity_id,state,last_changed
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.34,2026-02-27T10:27:30.882Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.36,2026-02-27T10:27:40.882Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.37,2026-02-27T10:27:50.883Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,0.29,2026-02-27T10:28:00.884Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.31,2026-02-27T10:28:10.886Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.55,2026-02-27T10:28:20.887Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,8.59,2026-02-27T10:28:30.888Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,10.36,2026-02-27T10:28:40.890Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,10.35,2026-02-27T10:29:00.892Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.0,2026-02-27T10:29:16.193Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.0,2026-02-27T10:29:21.046Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.01,2026-02-27T10:29:31.035Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,1.99,2026-02-27T10:29:41.048Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,1.96,2026-02-27T10:29:50.898Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,-2.05,2026-02-27T10:30:00.897Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.67,2026-02-27T10:30:20.901Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.66,2026-02-27T10:30:40.901Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.67,2026-02-27T10:31:10.905Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.52,2026-02-27T10:31:20.905Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.49,2026-02-27T10:32:20.909Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.5,2026-02-27T10:32:50.911Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.03,2026-02-27T10:33:01.068Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.84,2026-02-27T10:33:10.913Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.54,2026-02-27T10:33:20.914Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.55,2026-02-27T10:33:30.916Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.57,2026-02-27T10:34:20.922Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.56,2026-02-27T10:34:30.924Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.57,2026-02-27T10:34:40.925Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.55,2026-02-27T10:34:50.926Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.56,2026-02-27T10:35:00.925Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.14,2026-02-27T10:35:20.926Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.15,2026-02-27T10:35:30.928Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.14,2026-02-27T10:35:50.929Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.15,2026-02-27T10:36:00.930Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.14,2026-02-27T10:36:20.933Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.51,2026-02-27T10:36:30.934Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.5,2026-02-27T10:36:40.935Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.49,2026-02-27T10:37:10.936Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.5,2026-02-27T10:37:20.938Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.48,2026-02-27T10:37:40.938Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.5,2026-02-27T10:37:50.939Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.49,2026-02-27T10:38:00.941Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.5,2026-02-27T10:38:20.943Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.23,2026-02-27T10:38:30.945Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.22,2026-02-27T10:38:40.946Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.23,2026-02-27T10:39:00.948Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.24,2026-02-27T10:39:10.949Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.23,2026-02-27T10:39:20.949Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.27,2026-02-27T10:39:30.951Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.26,2026-02-27T10:39:50.952Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.27,2026-02-27T10:40:00.953Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.26,2026-02-27T10:40:20.956Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.24,2026-02-27T10:40:30.958Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.23,2026-02-27T10:41:00.960Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.24,2026-02-27T10:41:10.962Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.3,2026-02-27T10:41:30.964Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.31,2026-02-27T10:41:40.964Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.3,2026-02-27T10:41:50.965Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.31,2026-02-27T10:42:00.967Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.3,2026-02-27T10:42:10.968Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.37,2026-02-27T10:42:40.970Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.36,2026-02-27T10:42:50.969Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.37,2026-02-27T10:43:00.970Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.36,2026-02-27T10:43:20.973Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.78,2026-02-27T10:43:40.975Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.79,2026-02-27T10:43:50.976Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.78,2026-02-27T10:44:00.976Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.29,2026-02-27T10:44:40.980Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.3,2026-02-27T10:44:50.981Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.29,2026-02-27T10:45:00.983Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.15,2026-02-27T10:45:40.989Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.08,2026-02-27T10:46:50.993Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.09,2026-02-27T10:47:30.996Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.08,2026-02-27T10:47:40.997Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.63,2026-02-27T10:47:50.998Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.64,2026-02-27T10:48:00.999Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.63,2026-02-27T10:48:11.000Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.64,2026-02-27T10:48:21.001Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.63,2026-02-27T10:48:41.002Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.78,2026-02-27T10:48:51.003Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.79,2026-02-27T10:49:21.103Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.77,2026-02-27T10:49:41.107Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.6,2026-02-27T10:49:51.107Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.61,2026-02-27T10:50:11.109Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.33,2026-02-27T10:50:51.367Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.34,2026-02-27T10:51:11.369Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.35,2026-02-27T10:51:51.431Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.02,2026-02-27T10:52:01.433Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.03,2026-02-27T10:52:21.434Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.93,2026-02-27T10:53:01.438Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.9,2026-02-27T10:53:41.441Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,2.91,2026-02-27T10:53:51.442Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.56,2026-02-27T10:54:01.443Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.54,2026-02-27T10:54:11.443Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.53,2026-02-27T10:54:21.444Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.61,2026-02-27T10:54:31.444Z
